,id,content,content_clean,sentiment,subjectivity,polarity,analysis
106,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cSKgsjjjTD,Can’t beat a golf,Can’t beat a golf,5,0.0,0.0,Neutral
107,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cSJFHkX1xT,Gc,Gc,5,0.0,0.0,Neutral
108,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cSFKH9fJRo,@Autoposer possibly but innovation is the engineers dream and all honesty with the fuels there’s only so fair with the ethanol content you can lean out, possibly but innovation is the engineers dream and all honesty with the fuels there’s only so fair with the ethanol content you can lean out,3,0.9666666666666667,0.2333333333333333,Positive
109,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cRqfysSKR2,"You guys are clueless. Bugatti loses money every year. Bugatti was owned by the Volkswagen Group. Now Rimac bought them and they are majority shareholder at 55%. 
They are only kept around because a few very rich people like their cars.","You guys are clueless Bugatti loses money every year Bugatti was owned by the Volkswagen Group Now Rimac bought them and they are majority shareholder at 55 
They are only kept around because a few very rich people like their cars",1,0.5437500000000001,-0.003124999999999989,Negative
110,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cRVH5A-awE,"@Autoposer nah he'd just be confused
And then under stand about the crisis in the world"," nah hed just be confused
And then under stand about the crisis in the world",3,0.7,-0.4,Negative
111,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQs8tUgmaE,Really?.... Bugatti would question this new company design ideas.,Really Bugatti would question this new company design ideas,2,0.32727272727272727,0.16818181818181818,Positive
112,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQZNngROSP,Very fucking proud,Very fucking proud,5,1.0,0.8,Positive
113,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQP7cPq9vt,:),,4,0.0,0.0,Neutral
114,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQNH4wtOz2,Thanks to Volkswagen tho,Thanks to Volkswagen tho,5,0.2,0.2,Positive
115,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQ9SWj9yGC,"@Jackal of Hadouken! Yeah he will still be proud, why wouldn't he? It's been 75 years dude, let it go", of Hadouken Yeah he will still be proud why wouldnt he Its been 75 years dude let it go,5,1.0,0.8,Positive
116,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQ4royyJI4,@Jackal of Hadouken!  Lol.  The allies restarted VW after WWII and gave it back to German control in 1950.  You just want something to complain about… presumably your too simple to find a hobby other than being annoying on social media., of Hadouken  Lol  The allies restarted VW after WWII and gave it back to German control in 1950  You just want something to complain about… presumably your too simple to find a hobby other than being annoying on social media,2,0.34268707482993205,-0.013095238095238096,Negative
117,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQ3EABNfgM,"He’d be disappointed as fuck knowing french now own bugatti
Italians and French have beef like a mf","He’d be disappointed as fuck knowing french now own bugatti
Italians and French have beef like a mf",1,0.47000000000000003,-0.10999999999999999,Negative
118,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cPpnEMMlCG,Bugatti*,Bugatti,3,0.0,0.0,Neutral
119,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cPbWXar-Ss,Ettore wouldnt be happy to see the brand being owned by VW,Ettore wouldnt be happy to see the brand being owned by VW,3,1.0,0.8,Positive
120,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cP_UO_3m5k,He would be disappointed. Koenigsegg is killing it,He would be disappointed Koenigsegg is killing it,2,0.75,-0.75,Negative
121,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cPUZ-o_apF,Ummm so the car is blue inside and outside 🤔🤔🤔,Ummm so the car is blue inside and outside 🤔🤔🤔,3,0.07500000000000001,0.0,Neutral
122,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cPCxIh_zfX,amen bro,amen bro,5,0.0,0.0,Neutral
123,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cOtLrNnyxt,This makes feel bad for Enzo Ferrari. He would be furious knowing what his car industry is more about making cars to rich folks to show off. Ferrari was never about that. Ferrari is supposed to be a racing company making race cars for any motor sport and the only reason why Enzo Ferrari made street cars was because of regulations motor sports having a street cars out of the race cars. What's worst now is that you can't even have full ownership of any new Ferrari and you cannot put any performance modifications or else you can get a lawsuit or get your car taken smh.,This makes feel bad for Enzo Ferrari He would be furious knowing what his car industry is more about making cars to rich folks to show off Ferrari was never about that Ferrari is supposed to be a racing company making race cars for any motor sport and the only reason why Enzo Ferrari made street cars was because of regulations motor sports having a street cars out of the race cars Whats worst now is that you cant even have full ownership of any new Ferrari and you cannot put any performance modifications or else you can get a lawsuit or get your car taken smh,1,0.703030303030303,-0.04837662337662336,Negative
124,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cOejf7v98y,He'd first have to dig himself out of his casket.,Hed first have to dig himself out of his casket,3,0.3333333333333333,0.25,Positive
125,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cOYRyObsiT,Its Sad that bugatti became french since it was italian,Its Sad that bugatti became french since it was italian,2,0.3333333333333333,-0.16666666666666666,Negative
126,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cORqrosQNW,Honda neva giva fucc,Honda neva giva fucc,5,0.0,0.0,Neutral
127,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cOIxeUNTHk,He as a Italian who founded the company in Germany would be very proud to see his company celebrate being frech,He as a Italian who founded the company in Germany would be very proud to see his company celebrate being frech,1,0.5,0.5,Positive
128,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cOGUNTrQ9T,But where are the several meter long luxury rides,But where are the several meter long luxury rides,3,0.2,-0.025,Negative
129,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cO8C99bf_5,"@Abe Lincoln It's Porsche SE realy, and owns Lamborghini, Audi, Porsche, Bentley, plus Seat, Skoda and VW.", Lincoln Its Porsche SE realy and owns Lamborghini Audi Porsche Bentley plus Seat Skoda and VW,5,0.0,0.0,Neutral
130,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cO6M6USl2N,Imagine Henry Ford still being alive to see his company employ Jews and black people. How disgusted he’d really be…… (Henry Ford really sucked if you didn’t know),Imagine Henry Ford still being alive to see his company employ Jews and black people How disgusted he’d really be…… Henry Ford really sucked if you didn’t know,1,0.44666666666666677,-0.13333333333333336,Negative
131,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cNnWTcG9c4,He would probably die again because of a heart attack after seeing the price tag they are selling their customers for.,He would probably die again because of a heart attack after seeing the price tag they are selling their customers for,2,0.0,0.0,Neutral
132,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cNmhfGuYfw,Pristine,Pristine,5,0.0,0.0,Neutral
133,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cNRT1SBMux,He would’ve shat his pants,He would’ve shat his pants,2,0.0,0.0,Neutral
134,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cN0frqAOUw,"@Ryan Braganza Ettore Bugatti started doing cars in italy, with italian inverstors then noticed and hired by a german company that offer him a job as engeneer. He built a company in france and after the war he lost it for not being a french. In facts france stole his company. that's why now Bugatti seems to he french but without his italian ""father"" bugatti was nothing. It's like calling Lamborghini a german car company.. in this way you destroy the brand history. Even if Lamborghini Is made with german engeneer. IMHO: preserve the history or get rid of the name. Otherwise you are using a badge with credits came from others, not yours. Today the company is German if not italian, france gave nothing to make bugatti great.", Braganza Ettore Bugatti started doing cars in italy with italian inverstors then noticed and hired by a german company that offer him a job as engeneer He built a company in france and after the war he lost it for not being a french In facts france stole his company thats why now Bugatti seems to he french but without his italian father bugatti was nothing Its like calling Lamborghini a german car company in this way you destroy the brand history Even if Lamborghini Is made with german engeneer IMHO preserve the history or get rid of the name Otherwise you are using a badge with credits came from others not yours Today the company is German if not italian france gave nothing to make bugatti great,1,0.06818181818181818,0.05454545454545456,Positive
135,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMxEg2rLsK,Forget that! Imagine owning a Bugatti to begin with,Forget that Imagine owning a Bugatti to begin with,5,0.0,0.0,Neutral
136,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMl4B6g1I5,@Jackal of Hadouken! Oh Lord truth bomb royale, of Hadouken Oh Lord truth bomb royale,5,0.0,0.0,Neutral
137,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMgbUkikCJ,"We pick lessons from this for sure.
Let's also start our own brands,who knows, the legacy will live beyond what any man ever imagined","We pick lessons from this for sure
Lets also start our own brandswho knows the legacy will live beyond what any man ever imagined",5,0.7962962962962963,0.4121212121212121,Positive
138,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMftDVv5Tl,He would think they all look the same 🤦‍♂️🥴,He would think they all look the same 🤦‍♂️🥴,3,0.125,0.0,Neutral
139,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMeZTfB3zP,@muhammad naveed woo wooo relax dude relax., naveed woo wooo relax dude relax,3,0.0,0.0,Neutral
140,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMVXUDMq3m,But imagine if he was like *What The Fuck You Guys You Ruined My Cars!*,But imagine if he was like What The Fuck You Guys You Ruined My Cars,1,0.6,-0.4,Negative
141,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMU3NtlWng,He can see his legacy even if he died,He can see his legacy even if he died,5,0.0,0.0,Neutral
142,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMPBzwdutx,I know he's looking down from heaven smiling at how far his company has come. R.I.P Ettore. ✝️🙏✝️,I know hes looking down from heaven smiling at how far his company has come RIP Ettore ✝️🙏✝️,1,0.6444444444444445,-0.02777777777777779,Negative
143,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cLvvkTc7Xo,"It’s always ironic when people post pissy comments about brands and their history while simultaneously using a device that was likely assembled by child slaves. If you dwell on most any topic or object in life, there will be some sort of negative point during it’s history that you can whine about and voice synthetic moral outrage.",It’s always ironic when people post pissy comments about brands and their history while simultaneously using a device that was likely assembled by child slaves If you dwell on most any topic or object in life there will be some sort of negative point during it’s history that you can whine about and voice synthetic moral outrage,1,0.61,0.07999999999999999,Positive
144,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cLrw5NvwTI,"I agree, why would the founder of a historic legendary mark be happy to see that it's now owned and operated by the VW group. The flip side without VW, no modern Bugatti.",I agree why would the founder of a historic legendary mark be happy to see that its now owned and operated by the VW group The flip side without VW no modern Bugatti,3,0.575,0.425,Positive
145,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cLXivfYKjA,He'd throw up seeing the new designs,Hed throw up seeing the new designs,1,0.45454545454545453,0.13636363636363635,Positive
146,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cLRGky9Qyt,@muhammad naveed quantum physics and relativity says otherwise, naveed quantum physics and relativity says otherwise,1,0.0,0.0,Neutral
147,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cLOxsVIzKs,"I think that the poor ettore dont like cars anymore.  He lost his son on the aerolite ""Atlantic"" Raph Lauren s car",I think that the poor ettore dont like cars anymore  He lost his son on the aerolite Atlantic Raph Lauren s car,1,0.6,-0.4,Negative
148,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cLDGp74AmC,@Jackal of Hadouken! That's just a good thing lol, of Hadouken Thats just a good thing lol,4,0.65,0.75,Positive
149,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cL7i3mEV9j,I can only imagine the torque spec of those wheels,I can only imagine the torque spec of those wheels,3,1.0,0.0,Neutral
150,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cL5OdiXOP0,Bugatti*,Bugatti,3,0.0,0.0,Neutral
151,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cL58qgYin0,He may be not alive but his name and legacy will never die .,He may be not alive but his name and legacy will never die ,3,0.4,-0.05,Negative
152,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cL3dxdw_rw,guy had a stroke spelling pristine lmfao,guy had a stroke spelling pristine lmfao,2,0.0,0.0,Neutral
153,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cL2KYPrOnq,I rather have a s13 and use the car instead of just having some useless car to shoot glamour shots of,I rather have a s13 and use the car instead of just having some useless car to shoot glamour shots of,3,0.2,-0.5,Negative
154,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cL-BbY5E5N,"Yeah I'm sure he'd love and be so proud that his company went under and then was sold off, or bought out by Volkswagen Auto Group. 🤣😂",Yeah Im sure hed love and be so proud that his company went under and then was sold off or bought out by Volkswagen Auto Group 🤣😂,5,0.8296296296296296,0.6,Positive
155,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cKzTzY6AS4,So true,So true,5,0.65,0.35,Positive
156,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cKs8LgI2Ow,"@Anatol Junior Under the deal announced on Monday, Bugatti will be transferred to a new joint venture 55% owned by Rimac and the remaining 45% owned by Porsche—the VW Group unit currently responsible for Bugatti and owner of a 24% stake in Rimac. Jul 6, 2021 so its old news.", Junior Under the deal announced on Monday Bugatti will be transferred to a new joint venture 55 owned by Rimac and the remaining 45 owned by Porsche—the VW Group unit currently responsible for Bugatti and owner of a 24 stake in Rimac Jul 6 2021 so its old news,1,0.40151515151515155,0.14545454545454548,Positive
157,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cKoOG2xR5o,@Igez yeahh i know but Ettore Bugatti was an Italian that's what I meant, yeahh i know but Ettore Bugatti was an Italian thats what I meant,3,0.0,0.0,Neutral
158,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cKnShdKqx6,"@Ryan Braganza Bugatti is not considered French, is French.", Braganza Bugatti is not considered French is French,1,0.0,0.0,Neutral
159,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cKnMiVs8ji,He would be devastated that his company was sold to Volkswagen,He would be devastated that his company was sold to Volkswagen,2,0.0,0.0,Neutral
160,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cKRhE_SyF9,He’s looking down tho,He’s looking down tho,3,0.2888888888888889,-0.15555555555555559,Negative
161,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cKJm9hkoA0,It's so weird that Ettore Bugatti was Italian but the company is considered french,Its so weird that Ettore Bugatti was Italian but the company is considered french,1,0.3333333333333333,-0.16666666666666666,Negative
162,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cKFuNmgejC,@Jackal of Hadouken! Hitler's been dead for decades what are you on about, of Hadouken Hitlers been dead for decades what are you on about,1,0.4,-0.2,Negative
163,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cJpGzPOQA9,Exactly,Exactly,5,0.25,0.25,Positive
164,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cJf9HYf9KE,"Using a legendary name to sell a car, like his cousin Lamborghini with the Countach. Easy way to get money selling  the same god damn car with a diffdrent exterior design!",Using a legendary name to sell a car like his cousin Lamborghini with the Countach Easy way to get money selling  the same god damn car with a diffdrent exterior design,5,0.6527777777777778,0.4777777777777778,Positive
165,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cJXBflgRRr,"Gained and then lost the fastest production car title since 2017 to a company that only came up in 1994, Owned by Volkswagen, the cheap passenger car maker, have to work alongside Lamborghini, and have stopped making convertibles altogether, panning to go electric, kill the engine sound and as a first ev they made a slow, overpriced, electric, SCOOTER for daily commutes and put bugatti's name and badge on it, Ettore Bugatti would be proud",Gained and then lost the fastest production car title since 2017 to a company that only came up in 1994 Owned by Volkswagen the cheap passenger car maker have to work alongside Lamborghini and have stopped making convertibles altogether panning to go electric kill the engine sound and as a first ev they made a slow overpriced electric SCOOTER for daily commutes and put bugattis name and badge on it Ettore Bugatti would be proud,2,0.5476190476190477,0.22142857142857145,Positive
